season,year,crop_type,district,crop_yield,area,production,soil_ph,soil_nitrogen,soil_phosphorus,soil_potassium,organic_matter,irrigation_type,rainfall_mm,avg_temperature,fertilizer_npk,organic_fertilizer,pesticide_usage,seed_quality,mechanization,farmer_experience
Rabi,2007,Barley,Haveri,0.12099967402907347,2719.087417,8057.29,6.31,238.7,31.9,163.1,1.52,0,331.0,20.7,98.0,20.4,1,0,0,4
Zaid,2007,Barley,Haveri,0.03507780603101488,2825.1975,7354.48,5.95,217.0,10.0,163.8,1.9,1,485.7,36.7,113.5,46.1,0,0,0,6
Kharif,2007,Barley,Kalaburagi,0.06690418045848348,2800.402377,7119.17,6.79,232.7,18.6,113.9,1.88,1,949.5,34.1,119.7,18.5,1,0,0,8
Rabi,2007,Barley,Kalaburagi,0.0636000717231068,2742.19,6951.41,6.76,154.3,25.0,177.5,1.36,0,414.0,17.8,95.6,42.8,1,0,0,15
Zaid,2007,Barley,Kalaburagi,0.12145007685706592,2838.48663,7931.46,5.69,221.5,36.5,155.5,1.39,0,257.2,38.3,85.6,8.7,1,0,0,12
Kharif,2007,Barley,Kodagu,0.11922748073459706,2674.579836,7299.43,6.56,260.8,17.3,153.3,1.25,0,1064.1,29.8,139.9,14.0,1,0,0,5
Rabi,2007,Barley,Kodagu,0.09884575850321786,2859.856689,7631.59,6.52,249.1,27.9,128.1,1.09,1,381.2,17.6,131.7,22.2,0,0,0,8
Zaid,2007,Barley,Kodagu,0.1086527166570343,2884.491848,7819.02,7.45,250.9,26.4,151.9,1.84,1,203.9,31.7,137.1,16.7,1,0,0,7
Kharif,2007,Barley,Kolar,0.06403962011113004,2877.763852,7236.77,6.25,276.2,17.0,109.5,1.65,1,757.2,30.6,160.0,23.8,0,0,0,7
Rabi,2007,Barley,Kolar,0.12450642063339855,2780.77,7360.18,6.6,292.4,33.9,110.8,1.9,1,272.1,17.1,172.3,38.8,1,0,0,10
Zaid,2007,Barley,Kolar,0.0655971816549705,2661.828696,7274.92,6.73,150.8,26.1,172.5,1.58,1,232.4,35.3,98.1,23.4,0,0,0,1
Kharif,2007,Barley,Koppal,0.0770118391810763,2706.712213,8063.49,6.32,219.4,15.6,167.1,2.17,1,915.9,34.1,107.8,20.8,1,0,0,1
Rabi,2007,Barley,Koppal,0.04916724848925518,2952.66649,8357.26,6.91,224.6,16.3,150.7,1.58,0,337.5,22.2,61.3,12.1,1,0,0,3
Zaid,2007,Barley,Koppal,0.06660412174710796,2770.687065,7293.95,6.54,163.6,21.9,135.2,1.72,1,200.0,29.0,122.8,2.6,1,0,0,5
Kharif,2007,Barley,Mandya,0.15740400000975752,2684.623852,6462.38,5.48,260.6,40.6,156.1,1.22,0,684.1,28.9,138.9,53.7,1,0,0,3
Rabi,2007,Barley,Mandya,0.086815567535583,2758.535298,6120.9,6.23,265.8,31.8,151.2,1.89,0,503.2,21.8,107.7,13.4,0,0,0,1
Zaid,2007,Barley,Mandya,0.04469660815557535,2648.026413,7852.27,7.14,159.9,25.2,108.2,2.09,0,208.7,36.8,118.0,37.4,1,0,0,9
Kharif,2007,Barley,Mysuru,0.15297228464529958,2773.64041,7975.84,6.51,215.4,31.4,137.5,1.91,0,958.3,25.7,102.9,19.2,0,0,0,7
Rabi,2007,Barley,Mysuru,0.13951308904441295,2499.168874,7181.15,6.43,249.6,30.4,174.3,1.41,1,315.4,16.0,150.9,20.9,1,0,0,2
Zaid,2007,Barley,Mysuru,0.03991501220916045,2622.064783,7008.97,7.06,165.2,13.2,188.2,1.77,1,307.1,32.7,101.5,48.8,1,0,0,4
Kharif,2007,Barley,Raichur,0.15607815064381805,2719.153197,7317.86,6.72,217.4,28.4,191.2,1.53,1,846.4,30.6,99.6,23.1,0,0,0,1
Rabi,2007,Barley,Raichur,0.05420555763283567,2715.676954,6824.08,7.26,241.3,19.6,139.6,1.2,0,559.9,24.8,50.0,28.6,0,0,0,1
Zaid,2007,Barley,Raichur,0.05225353010746122,3033.115217,7328.13,6.67,191.8,17.4,182.2,1.66,1,200.0,34.8,99.8,45.2,1,0,0,1
Kharif,2007,Barley,Ramanagara,0.08067006225981704,2992.976557,8376.21,6.06,183.9,18.8,145.2,1.59,0,981.3,30.7,96.2,32.8,1,0,0,16
Rabi,2007,Barley,Ramanagara,0.05951919135126858,2830.705298,8188.5,6.15,242.5,23.7,115.4,1.57,0,427.8,17.7,140.0,0.0,0,0,0,2
Zaid,2007,Barley,Ramanagara,0.08052771859854604,2787.420543,7223.46,7.31,209.6,24.1,188.2,1.76,0,279.4,34.2,130.6,39.4,0,0,0,7
Kharif,2007,Barley,Shivamogga,0.28395714264489713,2673.705902,8258.56,6.92,254.7,48.1,148.2,1.32,0,989.5,31.4,73.0,42.7,0,0,0,6
Rabi,2007,Barley,Shivamogga,0.03520865189121411,2668.024901,7048.69,6.84,232.6,11.5,136.6,2.01,1,373.4,20.2,84.1,9.8,0,0,0,3
Zaid,2007,Barley,Shivamogga,0.08517376283516548,2849.537391,7289.06,6.97,234.8,22.8,151.8,1.82,0,459.9,29.8,135.5,12.9,0,0,0,5
Kharif,2007,Barley,Uttara Kannada,0.14533827276433792,2792.447541,8175.88,6.58,229.8,30.7,120.7,1.32,0,838.3,27.9,137.6,53.2,1,0,0,7
Rabi,2007,Barley,Uttara Kannada,0.13635491133437375,2978.59,8177.8,6.05,198.8,39.0,136.8,1.4,1,411.8,24.9,138.2,23.4,0,0,0,14
Zaid,2007,Barley,Uttara Kannada,0.05043647089241159,2766.76337,7485.32,6.82,245.0,19.2,124.7,1.25,0,336.6,32.5,136.4,17.7,0,0,0,3
Kharif,2007,Barley,Vijayapura,0.06431821065271631,2836.032213,6785.86,6.32,184.8,15.7,201.3,1.01,1,783.4,31.5,114.9,4.8,1,0,0,5
Rabi,2007,Barley,Vijayapura,0.07283357453245226,2543.66106,7096.63,6.14,263.7,18.4,161.9,1.53,0,447.2,23.8,132.5,59.8,1,0,0,4
Zaid,2007,Barley,Vijayapura,0.03435919419634798,2548.116413,6750.72,6.64,186.6,10.0,161.6,1.81,0,200.0,30.6,119.5,33.4,1,0,0,9
Kharif,2007,Barley,Yadgir,0.07887629498237571,2703.675082,7156.83,6.15,215.0,15.4,184.1,1.59,1,674.7,28.3,104.0,8.6,0,0,0,1
Rabi,2007,Barley,Yadgir,0.10272304096525933,2742.171192,7499.09,6.46,306.7,19.1,174.3,1.72,0,571.9,20.3,103.2,20.3,0,0,0,9
Zaid,2007,Barley,Yadgir,0.1576660461219354,2640.089783,7130.02,6.61,258.1,34.0,147.6,1.59,0,412.2,26.2,97.5,34.2,0,0,0,8
Kharif,2007,Barley,Vijayanagara,0.19813174865542255,2975.449344,7108.12,6.27,259.9,46.1,130.6,1.61,0,901.0,25.1,126.8,23.8,0,0,0,15
Rabi,2007,Barley,Vijayanagara,0.074782208036404,2646.591457,7120.27,6.35,188.8,25.6,155.2,1.46,0,400.9,17.5,50.0,37.1,0,0,0,15
Zaid,2007,Barley,Vijayanagara,0.0846723369362647,2476.4975,5831.15,6.3,235.0,43.4,105.2,1.97,0,317.5,33.7,127.0,33.3,0,0,0,5
Kharif,2007,Corn,Bagalkot,0.07788328684429337,2720.630246,7609.02,6.54,210.9,20.6,106.8,1.98,0,968.5,29.1,114.2,30.6,1,0,0,12
Rabi,2007,Corn,Bagalkot,0.1210378796902512,2571.247947,7139.21,6.87,240.3,21.0,188.2,1.38,1,403.3,18.3,85.9,13.0,1,0,0,4
Zaid,2007,Corn,Bagalkot,0.090806237904868,2613.09913,7309.11,6.57,192.7,28.1,130.1,1.76,1,274.8,34.3,75.2,2.3,0,0,0,5
Kharif,2007,Corn,Ballari,0.07096277573330546,2669.234754,7607.56,6.74,173.4,10.5,181.2,1.91,1,757.5,29.5,115.5,46.3,0,0,0,6
Rabi,2007,Corn,Ballari,0.059618107787113024,2783.867351,7137.76,6.94,244.4,14.2,153.4,1.64,0,286.1,18.7,103.9,53.9,0,0,0,9
Zaid,2007,Corn,Ballari,0.06632318361421821,2597.755652,6092.29,7.0,169.0,25.1,141.4,1.1,1,321.6,32.9,74.3,17.0,1,0,0,6
Kharif,2007,Corn,Belagavi,0.13822896646596597,2671.386557,8009.13,7.07,210.3,22.6,205.6,1.47,1,1088.0,29.0,140.2,39.5,1,0,0,1
Rabi,2007,Corn,Belagavi,0.03525122800426363,2815.696424,7855.1,7.3,215.8,13.3,120.2,1.57,0,233.7,15.0,142.7,53.2,1,0,0,2
Zaid,2007,Corn,Belagavi,0.0738037093684414,2550.36413,7403.59,6.9,178.8,21.4,139.5,1.7,1,297.5,33.2,122.6,0.0,1,0,0,6
Kharif,2007,Corn,Bengaluru Rural,0.14375096394259756,2687.40541,7828.03,6.94,168.4,28.5,207.5,1.48,0,1055.4,30.4,135.8,0.0,0,0,0,9
Rabi,2007,Corn,Bengaluru Rural,0.06300509718163332,2748.696093,6592.15,6.19,228.3,15.4,165.4,1.98,1,334.8,17.9,68.3,63.0,1,0,0,6
Zaid,2007,Corn,Bengaluru Rural,0.08986242698516517,2834.473478,7989.92,6.62,182.4,29.3,148.1,1.6,0,311.9,33.0,91.2,36.5,1,0,0,5
Kharif,2007,Corn,Bengaluru Urban,0.21941761489121914,2832.091885,8333.01,7.62,169.1,30.8,192.4,1.87,1,802.1,21.8,63.2,20.5,0,0,0,1
Rabi,2007,Corn,Bengaluru Urban,0.11004816527726326,2839.658609,8007.83,6.32,262.8,25.5,143.4,1.52,0,264.2,17.7,123.6,20.2,0,0,0,7
Zaid,2007,Corn,Bengaluru Urban,0.09480000923611683,2797.187609,6404.52,6.68,239.5,24.3,159.6,1.59,0,428.7,37.7,142.2,16.0,0,0,0,10
Kharif,2007,Corn,Bidar,0.10413149558862668,2796.615738,6890.1,6.89,162.6,22.8,126.3,1.13,1,971.1,25.4,119.0,23.9,0,0,0,8
Rabi,2007,Corn,Bidar,0.033902466663347126,2759.132185,7544.53,6.97,239.8,10.0,105.2,2.0,1,234.3,15.1,128.0,12.9,1,0,0,8
Zaid,2007,Corn,Bidar,0.1621689127816673,2751.997391,7479.75,6.37,196.7,37.6,201.5,1.67,0,200.0,30.2,129.1,0.7,0,0,0,6
Kharif,2007,Corn,Chamarajanagar,0.11785153918702969,2665.306475,7151.68,5.57,207.8,39.0,124.1,1.44,0,1076.3,27.3,113.9,3.2,0,0,0,1
Rabi,2007,Corn,Chamarajanagar,0.07237624897016487,2858.555695,7264.54,7.09,135.8,26.7,183.0,2.08,0,361.6,22.3,118.7,9.0,0,0,0,1
Zaid,2007,Corn,Chamarajanagar,0.02767798506667912,2606.446196,7167.73,6.96,213.9,10.0,114.3,1.03,0,200.0,29.9,142.8,0.0,0,0,0,6
Kharif,2007,Corn,Chikkaballapur,0.16404270445725685,2790.74418,7868.26,6.7,173.0,33.7,145.2,1.4,1,848.4,30.1,100.3,12.8,1,0,0,2
Rabi,2007,Corn,Chikkaballapur,0.06597667933359393,2866.480066,7427.42,5.92,179.4,28.7,98.1,1.65,1,482.7,23.3,130.0,24.8,0,0,0,1
Zaid,2007,Corn,Chikkaballapur,0.13675553277728167,2875.855326,8459.08,7.01,204.2,26.0,172.4,1.19,1,304.9,30.2,99.3,17.6,0,0,0,15
Kharif,2007,Corn,Chikkamagaluru,0.19641067110805166,2611.270492,6830.88,6.55,204.7,23.9,206.7,1.86,1,895.5,35.3,136.2,18.1,1,0,0,12
Rabi,2007,Corn,Chikkamagaluru,0.1399160975040266,2731.607748,7336.63,6.79,325.5,29.3,144.9,1.61,0,417.7,15.7,131.6,69.6,0,0,0,1
Zaid,2007,Corn,Chikkamagaluru,0.1113837732759448,2669.214457,7307.9,6.74,242.8,21.8,174.4,1.14,1,258.7,34.5,109.6,52.4,1,0,0,2
Kharif,2007,Corn,Chitradurga,0.093353324496769,2534.454426,7259.1,7.16,185.2,35.8,110.0,1.21,0,1267.1,22.9,145.6,21.9,1,0,0,1
Rabi,2007,Corn,Chitradurga,0.10348733849742532,2838.847152,8390.4,6.55,264.7,25.7,139.9,1.91,0,458.7,19.1,119.3,28.9,1,0,0,1
Zaid,2007,Corn,Chitradurga,0.0684229879272268,2763.844348,6977.2,7.04,181.5,33.8,109.1,1.7,0,228.3,28.7,96.2,45.8,0,0,0,2
Kharif,2007,Corn,Dakshina Kannada,0.17710621659781592,2808.284426,8377.87,6.13,225.6,30.5,171.6,1.58,0,685.5,30.8,52.3,21.8,0,0,0,1
Rabi,2007,Corn,Dakshina Kannada,0.12288364687368926,2590.177086,7145.14,6.82,186.9,21.5,187.6,1.73,0,469.1,24.3,85.4,28.0,0,0,0,8
Zaid,2007,Corn,Dakshina Kannada,0.07658334115199412,2445.435761,6275.27,7.83,222.7,37.3,92.3,1.6,1,364.7,33.9,122.7,14.9,0,0,0,1
Kharif,2007,Corn,Davanagere,0.043141920758090764,2721.73959,7329.61,6.86,176.0,23.8,90.2,1.19,0,1149.9,30.4,137.7,28.7,0,0,0,7
Rabi,2007,Corn,Davanagere,0.04724062741494099,2742.242649,6527.66,7.68,122.6,34.6,113.7,1.66,0,460.3,18.0,115.1,4.7,0,0,0,15
Zaid,2007,Corn,Davanagere,0.09829003107717482,2723.106848,7996.62,7.48,200.8,37.0,128.1,1.82,0,313.2,33.1,117.5,9.5,0,0,0,1
Kharif,2007,Corn,Dharwad,0.15803553511776808,2695.441721,7863.88,5.99,198.3,20.3,167.7,1.73,0,843.9,27.1,84.3,12.9,0,0,0,14
Rabi,2007,Corn,Dharwad,0.053815115602327136,2887.550927,7149.58,6.05,198.0,12.3,137.5,1.71,1,200.0,24.2,162.7,27.8,1,0,0,19
Zaid,2007,Corn,Dharwad,0.12032987419474403,2793.046413,7993.71,7.19,189.3,29.0,153.6,1.09,1,200.0,32.4,159.6,13.1,1,0,0,14
Kharif,2007,Corn,Gadag,0.17402896905277726,2861.699508,7827.23,6.37,195.6,29.9,191.0,1.64,1,1028.6,33.2,99.9,12.8,1,0,0,8
Rabi,2007,Corn,Gadag,0.02796102569961177,2696.319205,7204.88,7.2,183.1,17.2,87.9,1.91,0,419.0,15.0,124.1,36.7,1,0,0,3
Zaid,2007,Corn,Gadag,0.14773405366208395,2632.029348,7242.78,7.06,263.2,28.2,164.6,1.83,0,281.8,30.7,90.3,12.7,0,0,0,13
Kharif,2007,Corn,Hassan,0.08172523420928686,2520.183443,6436.46,7.45,218.4,22.6,119.9,1.66,0,936.5,31.1,157.0,5.0,1,0,0,6
Rabi,2007,Corn,Hassan,0.06753989001607932,2760.792649,7349.57,6.13,176.4,20.0,174.0,1.39,0,302.4,17.6,122.6,11.9,0,0,0,9
Zaid,2007,Corn,Hassan,0.03558850420388114,2838.501087,8006.94,7.0,193.5,13.9,110.3,1.49,1,200.0,32.9,86.3,35.7,1,0,0,1
Kharif,2007,Corn,Haveri,0.1637953732972879,2774.067049,8264.91,7.12,216.5,25.6,160.8,1.41,1,895.1,30.4,177.6,35.8,1,0,0,1
Rabi,2007,Corn,Haveri,0.035840329752084205,2738.20053,7125.06,7.32,174.6,22.7,93.1,1.6,0,253.5,19.6,93.4,22.4,1,0,0,3
Zaid,2007,Corn,Haveri,0.027993260828363304,2685.34837,7301.52,6.87,124.2,22.4,82.6,1.46,0,444.9,31.7,100.3,2.5,0,0,0,13
Kharif,2007,Corn,Kalaburagi,0.17242221227811852,2844.164672,8037.61,7.05,233.3,36.7,120.8,1.65,1,553.3,22.7,110.1,43.6,0,0,0,1
Rabi,2007,Corn,Kalaburagi,0.054421525444721376,2876.280331,7257.18,7.44,164.1,18.1,152.3,2.61,1,355.9,19.9,99.8,6.9,0,0,0,9
Zaid,2007,Corn,Kalaburagi,0.09864512739491513,2950.98087,8834.32,6.65,233.6,16.8,152.6,1.33,0,267.2,27.0,98.5,23.0,1,0,0,12
Kharif,2007,Corn,Kodagu,0.17441380252519623,2664.890082,7755.64,7.02,262.0,35.5,115.3,1.59,0,1151.0,26.2,96.0,12.5,0,0,0,8
Rabi,2007,Corn,Kodagu,0.0481386307088544,2677.230464,6313.73,6.63,155.7,18.1,169.8,1.14,1,345.5,17.4,128.1,29.8,1,0,0,1
Zaid,2007,Corn,Kodagu,0.10473828305331455,2596.511413,7706.5,6.41,198.0,32.4,122.9,1.31,1,317.3,29.2,151.3,12.3,1,0,0,3
Kharif,2007,Corn,Kolar,0.05661620085247907,2555.71082,6050.72,6.59,100.0,24.2,166.9,2.16,0,1017.6,28.4,136.3,7.3,1,0,0,12
Rabi,2007,Corn,Kolar,0.10115998979942811,2679.171457,7575.0,6.69,196.5,31.0,136.6,1.77,0,399.9,20.0,70.4,28.8,0,0,0,8
Zaid,2007,Corn,Kolar,0.0692159138317313,2883.566739,7585.13,6.99,143.5,21.3,157.1,1.65,0,340.2,23.0,121.1,39.2,1,0,0,10
Kharif,2007,Corn,Koppal,0.19406663427411142,2912.75959,8808.22,5.8,201.1,35.1,194.7,1.8,1,1149.4,29.9,101.9,45.0,1,0,0,16
Rabi,2007,Corn,Koppal,0.19439560821974122,2796.461325,7552.65,6.63,262.1,25.6,168.7,1.51,1,472.5,24.4,118.3,32.5,1,0,0,5
Zaid,2007,Corn,Koppal,0.02943059323463941,2716.944565,6804.3,5.61,173.8,12.8,158.9,1.86,0,299.3,34.2,148.2,26.9,1,0,0,1
Kharif,2007,Corn,Raichur,0.1715106282066379,2801.049836,8152.5,7.68,219.8,26.9,136.7,1.2,0,847.6,26.4,119.0,7.7,1,0,0,3
Rabi,2007,Corn,Raichur,0.08115876116336918,2720.656887,6601.83,6.97,179.8,21.5,167.9,1.29,0,400.6,22.2,92.2,37.7,1,0,0,12
Zaid,2007,Corn,Raichur,0.06501503530732375,2748.091739,6953.26,6.6,126.1,31.5,133.1,1.14,1,447.5,28.0,50.0,18.8,0,0,0,1
Kharif,2007,Corn,Ramanagara,0.11740370982326102,2460.902787,6981.26,6.59,163.7,27.8,137.0,1.44,0,1026.2,26.8,111.0,24.4,0,0,0,11
Rabi,2007,Corn,Ramanagara,0.08803235719535996,2890.058278,7909.79,7.21,190.4,28.7,132.8,2.3,0,460.4,21.6,99.9,24.8,1,0,0,6
Zaid,2007,Corn,Ramanagara,0.08252945768500525,2610.758587,6070.61,6.16,198.4,29.4,158.5,1.76,0,417.6,31.5,50.0,12.6,1,0,0,5
Kharif,2007,Corn,Shivamogga,0.08719314208334084,2722.432049,7440.03,7.43,193.9,16.2,174.0,1.62,0,937.2,32.9,122.8,14.7,0,0,0,14
Rabi,2007,Corn,Shivamogga,0.12536505032319678,2760.016887,7798.0,6.73,227.1,23.3,168.9,1.22,1,414.2,31.1,157.1,46.1,0,0,0,8
Zaid,2007,Corn,Shivamogga,0.06601301979315638,2793.578152,7743.39,6.78,185.5,19.4,131.9,1.24,0,200.0,28.3,116.9,33.9,0,0,0,13
Kharif,2007,Corn,Tumakuru,0.09299124074821544,2622.485492,7120.53,6.9,186.5,22.1,138.4,1.73,0,595.6,26.4,56.2,52.8,1,0,0,1
Rabi,2007,Corn,Tumakuru,0.10967920475969364,2594.246556,6657.92,6.89,153.8,34.7,179.1,1.17,0,389.3,19.7,98.3,16.7,0,0,0,11
Zaid,2007,Corn,Tumakuru,0.061025825541138064,2826.431087,7434.54,6.5,182.7,19.3,149.8,1.63,1,318.1,32.5,152.0,33.1,0,0,0,3
Kharif,2007,Corn,Udupi,0.44480312320066123,2824.993525,7570.24,7.43,232.5,38.9,171.7,1.88,1,743.7,24.9,105.1,0.8,0,0,0,12
Rabi,2007,Corn,Udupi,0.11083404769085546,2889.817086,7993.56,6.98,157.9,29.0,171.0,1.65,1,438.8,21.6,164.8,32.3,0,0,0,5
Zaid,2007,Corn,Udupi,0.12718786211124852,2627.439565,7404.02,7.04,211.1,27.4,139.9,0.87,0,252.4,26.7,78.9,24.5,1,0,0,13
Kharif,2007,Corn,Uttara Kannada,0.1221909362957753,2737.36459,8276.29,7.45,202.7,18.9,194.2,1.44,0,981.9,32.4,132.2,26.4,0,0,0,17
Rabi,2007,Corn,Uttara Kannada,0.0536201284995964,2784.669536,7085.09,7.45,133.5,28.6,111.4,1.48,0,379.2,23.3,88.0,12.5,1,0,0,6
Zaid,2007,Corn,Uttara Kannada,0.06312925994616174,2386.218261,6425.37,7.03,133.3,27.3,150.4,1.39,0,265.6,27.8,117.9,42.7,0,0,0,1
Kharif,2007,Corn,Vijayapura,0.04633647526249741,2758.145246,7385.07,6.82,225.7,10.0,141.0,1.55,0,577.6,27.4,145.3,23.5,0,0,0,1
Rabi,2007,Corn,Vijayapura,0.10710769318995521,2810.271126,6899.98,6.59,173.3,48.9,117.2,1.57,1,447.2,16.9,122.8,0.0,0,0,0,6
Zaid,2007,Corn,Vijayapura,0.080073503274654,2704.199457,6509.64,7.18,242.3,18.8,146.3,2.05,1,388.5,31.2,118.0,37.8,0,0,0,11
Kharif,2007,Corn,Yadgir,0.21920036933335135,2563.98,6956.71,7.48,230.7,35.7,168.4,1.66,0,910.1,27.9,122.6,35.7,1,0,0,1
Rabi,2007,Corn,Yadgir,0.04704544636717678,2624.484172,6069.44,6.39,232.7,18.8,128.5,1.99,0,292.1,15.6,78.5,25.2,0,0,0,1
Zaid,2007,Corn,Yadgir,0.08331807199370189,2609.46913,6507.1,7.72,210.4,21.8,168.8,1.6,1,304.5,28.5,80.4,50.6,1,0,0,1
Kharif,2007,Corn,Vijayanagara,0.06875657203049496,2563.431639,6395.82,6.46,212.4,14.5,160.2,1.8,0,1103.5,26.5,73.0,20.6,1,0,0,8
Rabi,2007,Corn,Vijayanagara,0.08466571824859041,2882.25702,7688.73,6.95,169.6,25.4,193.9,1.81,0,490.7,18.5,132.6,42.6,0,0,0,1
Zaid,2007,Corn,Vijayanagara,0.05438868193215418,2866.588804,7453.86,5.81,205.7,27.5,102.1,1.84,0,266.8,32.8,104.7,10.7,1,0,0,4
Kharif,2007,paddy,Bagalkot,0.12883900066685375,2846.798033,7501.89,6.47,220.8,24.7,186.4,1.6,1,785.8,31.2,50.0,25.5,0,0,0,5
Rabi,2007,paddy,Bagalkot,0.08131830655196218,2934.113377,7866.38,6.6,258.4,25.8,126.7,1.64,0,470.8,24.6,111.0,22.9,0,0,0,3
Zaid,2007,paddy,Bagalkot,0.10969435308667784,2784.666522,7078.13,6.5,248.0,32.0,155.8,1.47,0,314.8,31.6,120.1,32.5,1,0,0,2
Kharif,2007,paddy,Ballari,0.08845745537548358,2867.163607,8096.99,6.18,186.6,18.5,133.7,1.63,0,1136.2,30.6,124.9,50.3,0,0,0,10
Rabi,2007,paddy,Ballari,0.05003602690194084,2668.637285,7091.88,6.31,221.1,16.7,140.6,1.18,1,426.0,21.3,91.7,21.8,1,0,0,2
Zaid,2007,paddy,Ballari,0.09497598549317915,2759.199565,8246.29,6.74,192.0,23.9,170.2,1.67,1,354.3,32.7,77.5,27.9,0,0,0,8
Kharif,2007,paddy,Belagavi,0.06566267382901878,2773.455902,7463.9,6.31,245.3,14.8,144.7,1.37,0,977.2,32.8,95.7,3.1,0,0,0,6
Rabi,2007,paddy,Belagavi,0.051309620403978656,2750.930662,8117.91,6.07,229.4,13.6,154.8,1.62,0,261.4,20.0,102.1,42.4,1,0,0,12
Zaid,2007,paddy,Belagavi,0.07492895064865758,2695.980217,8127.0,6.63,251.6,13.4,153.4,1.67,1,224.4,30.5,98.6,14.9,1,0,0,7
Kharif,2007,paddy,Bengaluru Rural,0.13480328959965393,2635.643525,7045.28,6.13,204.7,27.9,158.2,1.64,0,854.5,27.7,76.2,19.7,0,0,0,6
Rabi,2007,paddy,Bengaluru Rural,0.06669798427264817,2973.375695,7649.6,7.1,244.8,28.6,125.2,1.88,0,413.9,19.0,100.2,5.9,0,0,0,1
Zaid,2007,paddy,Bengaluru Rural,0.09947034181744055,2809.420543,6823.92,6.0,218.3,23.5,175.5,1.53,0,200.0,28.3,94.3,30.5,0,0,0,5
Kharif,2007,paddy,Bengaluru Urban,0.12755575894871804,2593.799508,7416.42,7.52,204.4,30.7,146.5,1.52,1,806.6,26.7,89.9,13.4,0,0,0,2
Rabi,2007,paddy,Bengaluru Urban,0.10113099511758974,2854.53053,7189.63,6.68,214.7,35.4,148.4,1.49,0,404.0,20.3,125.4,54.1,1,0,0,8
Zaid,2007,paddy,Bengaluru Urban,0.19397174239463574,2783.181957,7503.64,5.53,272.9,34.7,201.4,1.82,0,225.3,30.9,101.5,0.0,1,0,0,8
Kharif,2007,paddy,Bidar,0.11369577648687784,2943.416639,8026.49,6.34,228.2,21.0,128.2,1.04,0,1083.1,26.8,80.1,28.9,1,0,0,6
Rabi,2007,paddy,Bidar,0.13844599129646784,2976.505232,8597.66,6.64,274.3,32.6,144.5,1.9,0,229.6,20.3,153.0,26.5,0,0,0,11
Zaid,2007,paddy,Bidar,0.04146337558790623,2694.825326,6348.24,6.5,226.1,18.3,119.6,1.75,0,294.7,33.8,132.6,8.7,0,0,0,7
Kharif,2007,paddy,Chamarajanagar,0.23294365484992588,2748.246311,8629.3,6.13,207.2,26.7,197.6,1.55,0,1229.6,25.1,132.4,20.5,1,0,0,12
Rabi,2007,paddy,Chamarajanagar,0.08399752908511202,2888.13106,7198.77,7.09,175.7,29.9,188.4,1.85,1,354.0,15.0,99.5,22.8,1,0,0,1
Zaid,2007,paddy,Chamarajanagar,0.08895495869823127,3002.425326,8378.28,6.47,291.4,19.7,133.6,1.64,1,302.5,34.4,76.6,10.1,0,0,0,8
Kharif,2007,paddy,Chikkaballapur,0.11654007049813501,2727.383689,7833.81,6.1,154.8,34.0,155.8,1.88,0,811.5,26.0,177.2,23.2,0,0,0,9
Rabi,2007,paddy,Chikkaballapur,0.13129736966954583,2683.02351,7752.21,6.74,257.7,25.4,173.9,1.72,1,405.5,17.4,77.0,32.7,0,0,0,7
Zaid,2007,paddy,Chikkaballapur,0.05449695402019382,2799.904891,6657.95,6.28,226.9,15.3,157.0,1.36,0,259.2,31.0,107.2,32.2,0,0,0,11
Kharif,2007,paddy,Chikkamagaluru,0.08585895054109446,2845.05459,8522.6,6.42,189.0,28.6,122.8,1.25,0,859.1,31.8,97.2,7.5,0,0,0,5
Rabi,2007,paddy,Chikkamagaluru,0.06918117896350066,2667.385695,7231.26,6.51,132.8,37.8,119.8,1.64,1,416.0,17.1,50.0,5.5,1,0,0,9
Zaid,2007,paddy,Chikkamagaluru,0.08257277377027808,2788.685978,7165.75,7.14,267.8,32.9,105.4,1.41,1,258.4,34.4,50.0,8.7,1,0,0,2
Kharif,2007,paddy,Chitradurga,0.16101315319207576,2890.875656,7797.82,6.75,235.2,22.7,188.0,1.42,0,1114.3,25.1,125.1,5.3,0,0,0,5
Rabi,2007,paddy,Chitradurga,0.13953152971526747,2634.818146,6874.47,6.63,253.3,28.5,133.8,1.5,1,427.2,28.6,137.2,13.6,1,0,0,7
Zaid,2007,paddy,Chitradurga,0.08565573122111583,2729.263152,7743.67,6.5,246.6,19.3,168.0,1.55,1,435.1,32.6,94.4,43.4,1,0,0,3
Kharif,2007,paddy,Dakshina Kannada,0.14745598512379957,2747.024262,7917.97,6.41,218.0,14.0,211.1,1.7,1,1264.7,29.7,67.4,21.2,1,0,0,6
Rabi,2007,paddy,Dakshina Kannada,0.050906725290050074,2748.407682,7324.48,6.33,324.3,19.9,95.7,1.59,0,402.4,16.4,88.5,41.6,1,0,0,1
Zaid,2007,paddy,Dakshina Kannada,0.1818106221401299,3044.42663,7481.77,6.56,258.9,46.5,142.9,1.67,1,363.2,33.1,111.9,15.6,1,0,0,11
Kharif,2007,paddy,Davanagere,0.19870940298123824,2915.484754,8321.69,7.08,213.5,27.2,174.2,1.37,0,985.3,27.9,107.0,18.2,1,0,0,11
Rabi,2007,paddy,Davanagere,0.18485033651721333,2881.540066,7958.88,6.63,278.9,30.1,186.7,1.92,1,351.6,21.8,89.3,6.1,1,0,0,11
